review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,sentiment
Kalo dijelasin satu per satu kayanya sangat banyak ya>< intinya aku selalu senang kalo mau garap-garap di sini. Selain nyaman, masuknya juga GRATIS! Ada loker juga buat naruh tas atau barang lainnya karena emang ngga boleh bawa tas. Cuma ngga perlu takut ribet bawa barang terlalu banyak, karena di sana juga nyedian tas tenteng yang bisa dibawa masuk ke dalam. Love perpus BI!",9 bulan lalu,2025-10-21,neutral
2509,Perpustakaan Bank Indonesia,Surabaya,My Body My Choice,5,"keliatannya dari luar sepi terus tapi sebenernya di dalem banyak peminatnya

ruangannya adem, ber ac, cukup nyaman
koleksinya ngga seberapa banyak tapi cukup menarik di beberapa rak

ada wifi, banyak sofa, dan beberapa bean bag",8 bulan lalu,2025-10-21,neutral
2510,Perpustakaan Bank Indonesia,Surabaya,sabella anindita,5,"Enak banget tempat nya buat kerja atau belajar, suasana tenang dan nyaman. Banyak yang berkunjung kesini, walau keliatan dari luar sepi. Ada tempat untuk anak, ada buku dan mainan anak. Parkir motor d depan nya pas. Untuk parkir mobil kurang tau, ada yang bilang ada cafe tapi aku tdi nggak menemukan nya juga. Semoga tetep bisa terjaga",setahun lalu,2025-10-21,negative
2511,Perpustakaan Bank Indonesia,Surabaya,Hesti Trisnawati,5,"Bangunan heritage jaman Belanda. pengunjung bisa baca2 buku, tapi tidak boleh meminjam, krn dikhususkan untuk karyawan BI dan pegawai pemerintahan provinsi Jawa Timur. Tersedia kids zone, ruang komputer, coworking space. Nyaman nongkrong disini. Parkir motor tersedia banyak. Parkir mobil terbatas 5 mobil saja. Lokasi di pusat jalan Darmo",10 bulan lalu,2025-10-21,neutral
2512,Perpustakaan Bank Indonesia,Surabaya,putri aprilia,5,"Tempatnya nyaman, dan wangi. Ac nya sangat dinginnnn🤗.
Cocok buat bersantai sambil baca buku, Buku bukunya overall ori ga ada yang bajakan💗🫶🏻
ada tempat bermain untuk anak kecil juga, paket lengkap deh🫶🏻
Semoga tempat ini bisa terus bermanfaat bagi banyak orang🙌🏻✨",7 bulan lalu,2025-10-21,neutral
2513,Perpustakaan Bank Indonesia,Surabaya,Auladani Sausan,5,"one of my comfort places for studying.

masuk sini parkirnya gratis. di dekat parkiran jg ada toilet, tempat wudhu, dan musholla yg dilengkapi dengan mukenah. kemudian, ketika masuk di lobi untuk registrasi jg sangat mudah, tinggal memasukkan identitas di komputer. tiap pengunjung tidak diperkenankan membawa tas ke dalam. jadi, di sini udh disediakan loker dan tas dari perpus BI sendiri.

tempatnya nyaman untuk dibuat nugas, membaca, atau sekedar melihat-lihat buku yang tersedia. poin plus yg saya suka adalah hari sabtu masih buka. jadi, buat yg bingung mau menghabiskan akhir pekan di mana, tp lg krismon, mending ke perpus BI aja. gratiz, bisa nambah wawasan, wifi kenceng pula :D

pilihan buku yg ada di sini beragam. waktu itu duduk di bagian anak2 dan buku-bukunya menarik, seperti series Aku Bisa Pakai Sepatu Sendiri, Aku Bisa Pakai Baju Sendiri, dll. selain itu, ada jg kisah2 nabi dan rasul serta tentunya komik ilmu pengetahuan, misalnya Why? dsb.

di area yg anak2 jg tersedia meja, kursi kecil, serta kabel olor sehingga nyaman untuk dibuat mengerjakan tugas. suhu AC di perpus BI ini jg lumayan dingin. di pintu bagian belakang terdapat area lukisan yg dilukis oleh anak-anak berbakat. indah sekali.

so, for those looking for a place to work/study, this is the best place you can go.",setahun lalu,2025-10-21,neutral
2514,Perpustakaan Bank Indonesia,Surabaya,Ahmad Gura,4,"Tempat nyaman dan rekomendasi untuk para introvert hahaha, tenang nyaman bersih, dan banyak buku yg recomended, fyi its free",3 bulan lalu,2025-10-21,positif
2515,Perpustakaan Bank Indonesia,Surabaya,Irfan Hidayaturrohman,5,"Salah satu spot ngadem ternyaman di surabaya, tempatnya juga strategis banget. Koleksi buku menurut saya sih masih bisa di tingkatkan lagi ya, cuma udah cukup lengkap kalau buku bacaan. Ada fasilitas komputer juga yang bisa digunakan pengunjung, toilet juga super bersih dan cakep, minus sabun sama tissue saja. Cuma sekedar himbauan bagi pengunjung yang bawa anak kecil, mohon dikondisikan, atau dibawa ke tempat khusus anak di belakang saja yang menurut saya lebih nyaman juga bagi anak karena ada playground dan buku bacaan anak serta matras juga, karena kadang suka ramai teriak teriak di tengah tengah ruang baca, cukup ganggu pengunjung yang sedang konsentrasi untuk menulis atau membaca. Overall cukup worth it untuk dikunjungi bagi booklovers dan penulis yang mau nulis dengan nyaman dan anteng, or bagi temen temen yang sekdar melepas penat dari panasnya kota surabaya.",setahun lalu,2025-10-21,negative
2516,Perpustakaan Bank Indonesia,Surabaya,Tryono Official,5,"Nyaman, suasana tenang...
Kalau kesini,melihat bangunanya sekalian liat sejarah indonesia.",4 bulan lalu,2025-10-21,positif
2517,Perpustakaan Bank Indonesia,Surabaya,Ira Vanesya,5,"awalnya iseng aja kesini karna ngisi waktu luang, sebagai orang yang suka baca buku novel, menurut saya pilihan bukunya agak kurang karna banyak rak rak kosong dan ternyata bukunya belum ditata ulang. kalau untuk buku referensi dll pilihannya sangat beragam.

saran saya datang pagi karna biar kebagian tas dan tempat duduk. wifinya kenceng meskipun banyak orang, ada banyak komputer juga yang bisa dipakai. untuk parkir gratis dan menunjukan stnk, boleh bawa minum sendiri, tapi ada yang jual juga didepan dan fun fact saya ga mengeluarkan uang sama sekali ketika disana. sangat sangat bokek friendly. selamat berkunjung dijamin ngga nyesel 😄😄",setahun lalu,2025-10-21,negative
2518,Perpustakaan Bank Indonesia,Surabaya,Septiana Pratiwi,5,"kesini siang hari ternyata lumayan ramai,buat parkir motor bisa langsung masuk lewat gerbang sebelah halte nanti diarahin ko sama bapak satpamnya.Untuk masuk ke perpustakaan wajib ngisi data diri lewat komputer di depan resepsionis,oh ya jangan lupa naruh tas di loker (kalau mau bawa barang ada tas khusus yang disediakan). Tempatnya cukup luas dan nyaman banget buat nugas, ada musholla dan toilet juga.",setahun lalu,2025-10-21,neutral
2519,Perpustakaan Bank Indonesia,Surabaya,Dita Andaria,5,"Lokasi di tengah kota, akses sangat mudah dijangkau bila menggunakan Suroboyo Bus dr arah Bungurasih ke Surabaya (Halte BI), Tempatnya luas, nyaman, dingin dan bersih. Parkir untuk motor mudah didepan Perpustakaan, tapi mungkin untuk mobil agak sulit.",sebulan lalu,2025-10-21,neutral
2520,Perpustakaan Bank Indonesia,Surabaya,Rara Larasati,5,"Perpustakaan yang bs di akses oleh umum, jd mau wfh/belajar bs disini gak harus beli makanan, gak takut di gupuhi kecuali tutup ya, ambiencenya jg enak dan tenang, aksesnya msh termasuk di tengah kota krn deket sm sby timur, minusnya tempat duduknya sedikit dan yg paling annoying satpamnya kurang sopan, pernah sekali parkir di dalam kawasan perpus BI trs celometan dan bergaya foto” gatau beneran di foto apa cmn ngegodain, semoga gak ketemu lg jadinya mending bayar parkir yg di depan bi nya drpd bayar gratis parkir di dalam kawasan perpus BI tp satpamnya celometan hwhwhw",setahun lalu,2025-10-21,neutral
2521,Perpustakaan Bank Indonesia,Surabaya,natasha lily,4,"Salah satu perpus ternyaman di Surabaya. Pertama kesini salfok sama gaya arsitektur bangunannya yg unik. Lokasinya di jalan Darmo dekat dgn taman Mayangkara, untuk parkir motor gratis di dalam area perpus, masuk lewat gerbang sebelah halte. Tempatnya nyaman, bersih, dan ber AC jadi adem. Ada musholla buat yg mau sholat jadi gak perlu khawatir.Tempatnya selalu ramai tapi masih cukup nyaman buat nugas, banyak colokan listrik juga. Lebih baik kesini pagi di awal2 buka biar lebih leluasa milih tempat duduk karna agak siang dikit biasanya rame apalagi pas weekend. Akses wifinya kenceng, tapi pernah kesini pas weekend lumayan lemot. Buka mulai jam 08.00 sd 16.00 WIB, hari Minggu dan hari libur tutup.",setahun lalu,2025-10-21,neutral
2522,Perpustakaan Bank Indonesia,Surabaya,Amarul Ilham Rizky,5,"Sebagai orang yg sudah lama di surabaya, kuliah S1 4 tahun dan kuliah Profesi 1 tahun saya merasa sangat menyesal baru mengetahui tempat seindah ini ketika sudah lulus kuliah.

Awalnya saya iseng coba coba memberanikan diri mengunjungi perpustakaan ini sendirian. Karena sebelumnya saya memang punya hobi membaca.

Setelah saya kesini kesanya sangat luar biasa, datang disambut dg keramahan satpam yang membantu mengarahkan dengan baik. Pengawainya mbk” disini juga baik.

Saya masih terpukau dengan desain arsitektur bangunan yang luar biasa bagus. Bangunan yg umurnya lebih dari 1 abad masih terpelihara dengan baik.

Saya rasa perpus ini adalah lokasi ternyaman untuk kaum introvert seperti saya. Koleksi buku lumayan lengkap dan beragam. Disediakan ruang baca sofa yg luar biasa nyaman. Seluruh ruangan juga sejuk dan nyaman sekali.

Perpustakaan ini juga memiliki toilet yang bersih, disediakan fasilitas wifi yg kencang, serta ruang komputer yg daapt digunakan secara gratis.

Saya menyesal sekali kenapa ketika sudah lulus kuliah nemuin tempat nugas ternyaman ini. Saya sangat merekomendasikan anda untuk mengunjungi tempat luar biasa ini.

Harapan saya semoga kedepan koleksi buku selalu ditambah dengan buku buku baru tentang self improvment",setahun lalu,2025-10-21,neutral
2523,Perpustakaan Bank Indonesia,Surabaya,Kelffa Toreiq H,5,"Karena saya bingung mau kemana lagi (secara literal) akhirnya memutuskan untuk memberanikan diri untuk mencoba tempat-tempat yang belum saya kunjungi, salah satunya adalah Perpustakaan Bank Indonesia Surabaya.

Perpustakaan ini terletak dekat dengan KBS, pengguna motor bisa masuk melalui Jl. Diponegoro ataupun Jl. Raya Darmo, nanti parkir bisa di depan Taman Mayangkara. Namun untuk mobil perlu diperhatikan bahwa pintu masuknya hanya diakses melalji Jl. Raya Darmo saja di sebelah halte bus.

Untuk bangunannya bisa dilihat merupakan gaya bangunan lama, dan di dalam ruangannya luas dan lebar, terdapat ruang baca sembari duduk di karpet, terdapat ruang baca untuk anak-anak juga, akses wi-fi yang cepat, gratis, dan memadai, serta meja untuk mendukung kegiatan kita seperti membaca buku, mengerjakan tugas melalui laptop, serta terdapat colokan apabila membutuhkan.

Masuk ke perpustakaan diwajibkan untuk mengisi daftar pengunjung depan resepsionis bisa melalui komputer atau scan QR code yang tertera, lalu meletakkan tas ke dalam loker yang disediakan. Pengunjung juga dapat membeli minuman ringan yang ada di depan untuk menemani aktivitas membaca. Perlu diperhatikan untuk membawa minuman diperbolehkan, namun tidak untuk makanan.

Koleksi bukunya cukup lengkap, saya lihat melalui sejarah, geografi, ilmu sosial, agama, pengetahuan umum, dan lain lain namun dalam kondisi edisi lama, saya rasa perlu adanya tambahan koleksi buku yang baru agar tetap relevan dengan kemajuan zaman. Contohnya adalah dalam buku hobi lebih tepatnya mengenai fotografi, saya membaca buku tersebut dan melihat tahun terbitnya adalah 2004, sudah 2 dekade yang pasti teknologi kamera sudah berkembang pesat.

Setelah membaca buku, dilarang dikembalikan ke rak buku, cukup letakkan dan tumpuk saja di meja, karena nantinya akan disortir kembali oleh pustakawannya. Jila ingin mengakses komputer yang tersedia mohon berbicara kepada pustakawannya agar disetting terlebih dahulu oleh beliau. Secara umum ruangannya membuat nyaman dan dingin berkat pendingin udara yang bekerja secara optimal, yang pasti saya akan datang kembali kesini untuk mengerjakan tugas-tugas kuliah saya.",setahun lalu,2025-10-21,neutral
2524,Perpustakaan Bank Indonesia,Surabaya,Fang Fang,5,"kesini waktu itu karena infonya ada pameran buku tapi ternyata salah tempat.
yauda jadi explore aja disini.
fyi banyak banget pasangan muda mudi disini
duduk berduaan tiduran berduaan
tapi ga ada teguran.
emang sih tempatnya sepi cuma sayang banget kalau harus jadi tempat yang seharusnya buat menimba ilmu jadi terlihat kurang pantas

(waktu berkunjung saat itu pertengahan tahun 2024) semoga tahun ini lebih baik 🙏🏻🫶🏻",7 bulan lalu,2025-10-21,negative
2525,Perpustakaan Bank Indonesia,Surabaya,Nurul Rahmawati,5,"Halo parents,
udah mulai bingung mau ajak bocah main ke mana lagiiii di Surabaya?

Merapaattt ke perpus BI saja.
lokasinya sangat strategis, bisa dijangkau dgn mass transport Suroboyo Bus

ini bangunan cagar budaya yg cantiiiikkk khanmaen.

dari luar sudah mengundang atensi, banyak ulir baja yg jadi ornamen desain bangunan, ya ampun keren amaatttt 🥰

masuk ke dalam perpus, beughh AC-nya semriwiiiingggg

kontras banget dgn cuaca Surabaya yg mak.lharrrrr

hayuk kita isi dulu data pengunjung.
titipkan barang di loker, dan mulailah explore 💯💃🤓 ada banyak koleksi buku, novel, majalah , dan ada ruang anaakkkk

sangat nyaman bangetttt
((saya kmrn hampir ketiduran di ruang anak, karena homey bgt ambience-nya))

di bagian luar ada ruangan yg (sepertinya) bisa disewa

kemaren ada pertemuan wali murid sekolah al-Falah...ada parenting workshop gitu.

aakkkkk super hepi Surabaya punya perpus BI jatim kayak gini

YUK, RAMAIKAAANNN GAES

Ajak anak, sodara, tetangga, teman, gebetan buat k sini yahhhhh

sedikit catatan di sini rada susah klo trtiba lapar, karena ga ada yg jual makanna.",setahun lalu,2025-10-21,neutral
2526,Perpustakaan Bank Indonesia,Surabaya,Moreno Rafi,5,"Tempatnya comfy banget, vibes-nya tenang dan cozy buat baca atau fokus ngerjain tugas. Book collection-nya lengkap, Wi-Fi-nya juga fast & stable. Staff-nya friendly dan helpful. Totally recommended",6 bulan lalu,2025-10-21,negative
2527,Perpustakaan Bank Indonesia,Surabaya,Paramitha Rahadiani,5,"Dateng kesini untuk beberapa kali, surga banget untuk para introvert seperti saya ini. Pegawai ramah, clean and tidy as always, very fast internet access, AC bekerja dengan sangat baik, dan punya playroom tersendiri untuk orang tua yang membawa anak-anak. Ambience dan kebersihan toilet sangat baik dan terjaga, salut sih padahal di jam rame kadang. Tidak perlu membayar biaya masuk, hanya perlu mendaftar di buku tamu dan menaruh tas di loker. Semoga kedepannya tetap seperti ini ya Perpustakaan BI 💙💛",setahun lalu,2025-10-21,neutral
2528,Perpustakaan Bank Indonesia,Surabaya,Suci Wulandari,5,"tempatnya bagus, keliatan cakep dan aesthetic karena bangunan model kuno, wifinya kenceng, bukunya cukup lengkap, tempatnya nyaman dan dingin buat belajar",setahun lalu,2025-10-21,negative
2529,Perpustakaan Bank Indonesia,Surabaya,Dinda Dewi,5,"most comfortable library, dingin, mas"" yg jaga plus satpamnya ramah, minusnya cuma kalo ada acara di depan pintu masuk ruangan perpus itu suaranya agak mengganggu, maybe can provide special soundproofing for that room",3 bulan lalu,2025-10-21,negative
2530,Perpustakaan Bank Indonesia,Surabaya,Priscilla Cessa,5,"Akses utama lewat pintu depan. Kalau masuk lewat samping yang ada pos satpam, satpam akan inisiatif untuk mengarahkan ke jalan masuk utama. Akses untuk orang-orang dengan kursi roda ada dan bisa dijangkau dengan baik. Saat masuk akan diminta untuk mengisi absensi dengan scan barcode, dan menaruh tas di tempat penitipan. Koleksi buku disini cukup tertata rapi, space untuk membaca juga bersih dan cukup terang. Section untuk setiap buku jelas, dan Koran + majalah terbaru ada di ruangan tengah. Disediakan juga minuman (soft drinks) apabila ingin membeli minum.",2 tahun lalu,2025-10-21,negative
2531,Perpustakaan Bank Indonesia,Surabaya,Disatia Febri,5,"Nyaman, sofa2nya empuk, wifi joss, komputer baru semua... Dan si kecil bisa main boneka puppet. Bangunan merupakan bekas rumah dari pejabat De Javasche Bank Soerabaia yg dibangun tahun 1921",Diedit 5 bulan lalu,2025-10-21,neutral
2532,Perpustakaan Bank Indonesia,Surabaya,Ran Eln,5,"Bagus, tp sayang pas kesana lagi tutup sementara",5 bulan lalu,2025-10-21,negative
2533,Perpustakaan Bank Indonesia,Surabaya,Galih Pranata Ari,5,"Salah satu perpustakaan di Surabaya yang memberikan fasilitas pendukung luar biasa. Dimana koleksi buku, tempat yang nyaman, ruangan yang dingin serta arsitektur yang kuno menambah suasana semakin hidup pada masa penjajahan Belanda. Ditambah area tempat yang sangat strategis mempermudah wisatawan atau kalangan pelajaran untuk menikmati masa berlibur atau belajar semakin menyenangkan. Halte yang berada disamping gedung syarat akan akomodasi yang mendukung, masjid yang berjarak 50 meter dari gedung juga menjadi prioritas wisatawan, apalagi terdapat taman didepan gedung ini yang menambah keindahan dan kenyamanan orang dalam berkunjung.

So, sangat rekomendasi buat kalian yang ingin bersantai menikmati kota surabaya ditambah persediaan cafe didalamnya yang mendukung dan memberikan pelayananan yang bagus",7 tahun lalu,2025-10-21,neutral
2534,Perpustakaan Bank Indonesia,Surabaya,Dian Purwanti,5,"Nyaman ,asri ,dijaga juga kebersihannya dan worth it buat dikunjungi pelajar",9 bulan lalu,2025-10-21,negative
2535,Perpustakaan Bank Indonesia,Surabaya,Nuraini Ramadhani Azzahra,4,"Fasilitas sangat baik, koleksi bukunya banyak, tapi belum bisa pinjam buku, hanya bisa baca buku di perpustakaan saja :(.",2 bulan lalu,2025-10-21,neutral
2536,Perpustakaan Bank Indonesia,Surabaya,Vanda Kemala,4,"Salah satu dari sekian perpustakaan yang ada di Surabaya, yang bangunannya merupakan cagar budaya dan dulu digunakan sebagai museum.

Bentuk dan isinya sama dengan perpustakaan pada umumnya. Di pintu masuk ada penitipan tas dan loker. Buku dibedakan dengan bidang ilmu masing-masing, walaupun koleksi buku memang tidak terlalu banyak.

Ruangan baca cukup luas, dingin, dan tenang, walaupun bangunan ada di pinggir jalan raya yang sibuk. Ada beberapa meja panjang yang bisa dipakai untuk mengerjakan tugas bersama. Ada ruang komputer yang bisa dipakai untuk mengakses artikel digital. Ada beberapa sofa yang juga bisa dipilih pengunjung yang membaca di lokasi. Ada ruangan baca serta bacaan khusus anak-anak juga, walaupun menemukan buku seri Crazy Rich Asian ""terdampar"" di rak bukunya, hehe.

Sayangnya, hanya pegawai dan/atau calon pegawai BI saja yang diperbolehkan buat meminjam buku. Selain itu, mungkin karena berlabel bangunan cagar budaya dan menyulitkan pengubahan bentuk bangunan, akses masuk ke museum tidak ramah disabilitas dan pengguna kursi roda.",5 tahun lalu,2025-10-21,neutral
2537,Perpustakaan Bank Indonesia,Surabaya,Ricky Eliyas,5,"Suasana sejuk sangat cocok untuk orang yang mencari ketenangan dan juga sangat cocok untuk orang yang ingin belajar , fasilitas banyak ada yg duduk pakai kursi ada juga di sediakan tempat untuk lesehan dan lebih lengkap nyalahin ada cafe yang di samping perpustakaan ini , ada juga ruang bermain untuk anak anak .",7 tahun lalu,2025-10-21,negative
2538,Perpustakaan Bank Indonesia,Surabaya,Heni Prasetyorini,5,"Perpustakaan di tengah kota Surabaya, strategis, dekat Kebun Binatang. Koleksi buku lebih banyak tentang bisnis, marketing, ekonomi.
Ada ruang anak, ruang komputer, meja utama dan sofa cozy cocok buat rileks baca atau meeting.
Ada musholla dekatnya.
Kalau mau makan minum tinggal bel ke cafe Darmo Heerlijks tepat di sebelah perpus.
Bisa dipakai acara outdoor dan talkshow atau mini seminar di dalamnya.",7 tahun lalu,2025-10-21,negative
2539,Perpustakaan Bank Indonesia,Surabaya,Fahmi Adimara,5,"Perpustakaan yang menjadi ikon bersejarah Kota Surabaya yang saat ini dikelola oleh Bank Indonesia. Menempati bangunan kolonial yang megah dan terawat (sebelumnya adalah Museum Mpu Tantular). Konon, di awal abad 20, ini adalah rumah terbaik yang ada di Surabaya. Sekitar 60% dari koleksinya memfokuskan pada moneter, keuangan, perbankan. Tapi terdapat juga buku pengetahuan sosial dan buku populer. Ada fasilitas ruang baca anak yang nyaman dan terang. Tersedia 18 smart PC untuk mengkases e-library & jurnal internasional bidang Ekonomi Moneter dan Perbankan. Diseblahnya ada kafe yang dibuat dengan konsep kafe ruang terbuka.

Tempat ini sangat cocok untuk dimanfaatkan untuk semua kalangan, karena letaknya yang sangat strategis dan didepannya ada Taman Jalesveva Jayamahe dan Kebun Binatang Surabaya.",7 tahun lalu,2025-10-21,neutral
2540,Perpustakaan Bank Indonesia,Surabaya,fafa voice,5,"Perpustakaan Bank BI. Tempat favorite aku. Terletak seberang taman bungkul. Bisa lewat arah Darmo atau diponegoro. Jangan parkir di tamannya nanti bayar, langsung parkir di samping posnya aja free.

Kelebihannya:
- Full ac, dengan wangi lime seger deh
- Arsitektur gaya vintage dan sederhana
--Ada ruang khusus anak
-- ruang multimedia
-- ruang dengan sofa-sofa empuk
-- wifii kenceng
-- petugas ramah
-- ada mushollah
-- kamar mandi juga oke
Kekurangannya:
Koleksi bukunya gak selengkap perpusda
-- Gak ada penjual jajan
-- yaa jam4 sudah tutup
-- Buku enggak bisa dipinjam.

Tapi aku rekomended banget tempat ini, asyik pokoknya menurutku. Kalian juga bisa ngadain acara di sini terutama kunjungan dari sekolah",5 tahun lalu,2025-10-21,neutral
2541,Perpustakaan Bank Indonesia,Surabaya,Nadiah Sekar,4,"Tempat luas, adem, dan yang pasti wifi-nya banter. Ada sofa, meja + kursi yang di dekatnya ada kabel olor, dan ruangan khusus untuk anak2. Koleksinya cukup lengkap",5 tahun lalu,2025-10-21,negative
2542,Perpustakaan Bank Indonesia,Surabaya,Vika Kinanti,4,"Pertama kali datang kesini hari jumat jam 11 depan pintunya tulisan close karena dekat waktu istirahat petugas 11.30-13.30 iya lumayan lama tapi say tunggu saja karena sudah terlanjur disini. Penasaran dengan isinya. Didepan diminta kartu identitas untuk ditukar dengan kartu loker. Ruangan nyaman, tidak terlalu dingin. Tersedia pc monitor tapi ternyata hanya untuk browsing saja tidak disediakan fasilitas ms.word dan lainnya. Sepertinya jika untuk bekerja atau menyelesaikan tugas mending bawa laptop sendiri.
Jam operasional tdk mencantumkan bahwa tempat ini tidak bisa dikunjungi saat istirahat, agar pengunjung memperhatikan itu.",5 tahun lalu,2025-10-21,neutral
2543,Perpustakaan Bank Indonesia,Surabaya,destu ayu,5,"Bangunan yg dulunya adalah museum mpu tantular, yg sekarang menjadi perpustkaan. Tempatnya sangat strategis dekat dengan kebun binatang surabaya, dengan design bangunan belanda, yg di depannya ada taman menambah keelokan bangunan. Sayangnya koleksi buku yg ada di perpustakaan ini kurang lengkap, namun cocok buat tempat membaca yg santai karena design interiornya sangat nyaman",7 tahun lalu,2025-10-21,neutral
2544,Perpustakaan Bank Indonesia,Surabaya,Fadiyatus Silmiya_25,5,"Perpustakaan nya nyaman, bersih, harum dan semua tertata dengan rapi. Koleksi bukunya juga banyak dan ada banyak tempat.  Petugasnya juga ramah dan sangat membantu.",setahun lalu,2025-10-21,neutral
2545,Perpustakaan Bank Indonesia,Surabaya,IMAM QUSHOI,5,Bangunan sejarah cagar budaya yg masih terawat dengan baik sampai saat ini.,2 minggu lalu,2025-10-21,positif
2546,Perpustakaan Bank Indonesia,Surabaya,Catharina Nesti,1,"Parah sih. Di google statusnya buka. Tp gitu disamperin tutup. 2x datang, 2x juga kayak gitu. Mohon diberi informasi jadwal yang jelas kalo masih mau dikunjungi",11 bulan lalu,2025-10-21,negative
2547,Perpustakaan Bank Indonesia,Surabaya,hafid fahrizal,5,"Perpustakaaan yg keren, tempatnya khas perpustakaan jaman dulu. Mengingat akan perpustakaan CCCL (Pusat Kebudayaan dan Bahasa Perancis) di Jln. Darmokali No. 10.Surabaya beberapa waktu yll.",setahun lalu,2025-10-21,neutral
2548,Perpustakaan Bank Indonesia,Surabaya,13 Faustina,3,"can be very noisy sometimes, aku berharap semoga kedepannya petugas perpustakaan bisa menegur anak anak yg berisik dan membuat suasana tidak kondusif. terkadang juga ada kelompok mahasiswa yang berisik, membuat tidak nyaman.",7 bulan lalu,2025-10-21,neutral
2549,Perpustakaan Bank Indonesia,Surabaya,Sofi,4,"Hari minggu tanggal 29 Oktober 2017, Bank Indonesia melakukan pembukaan Surabaya Creative Hub yang berlokasi di belakang Perpustakaan Bank Indonesia. Surabaya Creative Hub ditujukan kepada orang-orang yang memiliki start up untuk lebih mengembangkannya bersama dengan pemilik start up lainnya.",7 tahun lalu,2025-10-21,neutral
2550,Perpustakaan Bank Indonesia,Surabaya,Nizar Ahmad,5,"Pelayanan nya bagus, disediakan kabel olor + wifi 🥹🫠✌️, semoga ramai terussssss …",2 bulan lalu,2025-10-21,negative
2551,Perpustakaan Bank Indonesia,Surabaya,Ainnurul Shainah (Shai),5,"Bukunya buanyaakkkkkk dan nyaman, banyak kursi empuk + dingin jadi betah",3 bulan lalu,2025-10-21,neutral
2552,Perpustakaan Bank Indonesia,Surabaya,Roy Frd,4,"Secara kesuluruhan nyaman. Loker banyak, mushola nyaman, toilet bersih, ruangan dingin dan kabel colokan listrik cukup.

Mungkin yang bisa ditambah lagi adalah penerangannya, karena di beberapa tempat masih redup seperti di Ruang Tengah.",11 bulan lalu,2025-10-21,neutral
2553,Perpustakaan Bank Indonesia,Surabaya,Santri Tour & Travel,5,"Ruangan nyaman ber ac, bisa untuk ngerjain tugas atau TA, banyak colokan, ada wifi gratis juga. Koleksi bukunya jg ada yg terbaru",6 tahun lalu,2025-10-21,neutral
2554,Perpustakaan Bank Indonesia,Surabaya,Satria Rangga,5,"fasad bagian depannya cukup klasik dan bernuansa kolonial, ada taman di bagian depannya yang cukup asri dan rindang bisa untuk santai dan menikmati pemandangan sekitar. letaknya juga cukup strategis karena berdeketan dengan kebun binatang surabaya di sisi sebelah selatan dan juga dekat denga masjid al falah di sisi selatan bagian timur. bangunan ini dulunya juga sempat difungsikan sebagai musium mpu tantular sebelum akhirnya dipindahkan dan menjadi perpustakaan bank indonesia. bagian interiornya juga cukup klasik dan membawa kembali ke suasana jaman hindia belanda dulu. genting bangunannya terlihat sudah cukup lama sepertinya. hal yang cukup menarik dari genting bangunan ini apabila di lihat melalui gugel maps dari sisi atas akan terlihat semacam bentuk kross atau salib, sebuah desain bangunan yang cukup artistik dan memiliki nilai seni yang lumayan tinggi. letak perpustakaan ini juga dekat denga taman bungkul yang berada tidak terlalu jauh di sisi utara, juga dekat dengan rumah sakit rkz dan rumah sakit william booth. di sisi belakang dari bagian gedung utama ada bangunan yang tidak terlalu besar yang juga sering digunakan untuk kegiatan forum diskusi publik, dulu kebetulan pernah ikut kegiatan diskusi publik di situ. oh iya, di sebelah kanan perpus ini juga ada halte transportasi publik untuk menunggu surabaya bus lho.",setahun lalu,2025-10-21,neutral
2555,Perpustakaan Bank Indonesia,Surabaya,beta aria,3,"sekarang jadi sering ramee, wifi nya jadi lemott bangett terus stopkontak juga full, saran wifinya sekarang kecepatannya di tambah terus stop kontak juga mulai ditambah di semua space yang kemungkinn bakal ada banyak yg menempati, seperti ruang baca anak itu juga perlu menurut saya karena selalu ramee pengunjung yang membawa laptop dan ngecas, terimakasih",11 bulan lalu,2025-10-21,negative
2556,Perpustakaan Bank Indonesia,Surabaya,Masandi Yuliadi,5,Spot asik serta menarik ragam marmernya itu sangat unik,setahun lalu,2025-10-21,negative
2557,Perpustakaan Bank Indonesia,Surabaya,Arif Khunaifi,5,Perpustakaan yang bagus di tempat yang bersejarah. Sebelumnya gedung ini adalah Museum Mpu Tantular,8 tahun lalu,2025-10-21,neutral
2558,Perpustakaan Bank Indonesia,Surabaya,Talitha Hasna,1,penjaganya kurang ramah kecuali satpam nya saya kecewa tapi gpp walaupun jahat tapi saya tetap kesana,6 bulan lalu,2025-10-21,negative
2559,Perpustakaan Bank Indonesia,Surabaya,Ristonny Herady,4,Jadwal rutin setiap senin malem jam 19.30 lari bareng Kendos Runners Surabaya,7 tahun lalu,2025-10-21,negative
2560,Perpustakaan Bank Indonesia,Surabaya,Fithrotul Luthfiah,4,suka bgttt klo lagi didalem perpusnyaaa,sebulan lalu,2025-10-21,negative
2561,Perpustakaan Bank Indonesia,Surabaya,Muhammad Akmal,3,"Perpustakaan Bank Indonesia Surabaya ini, ada di jalan Darmo. Untuk ke sini cukup ikut maps aja. Di tempat ini bisa belajar mengenai Bank Indonesia.",5 tahun lalu,2025-10-21,neutral
