review_id,Place_name,kategori,city,Username,rating,Komentar,relative_date,review_date,sentiment

Bikin kartu anggota lumayan cepat dan lewat online.

Ada kantin di bagian luar perpustakaan.",8 bulan lalu,2025-10-28,negative
6125,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Muif Aha,5,"Fasilitas lengkap, free wifi, locker dan kuncinya. Buka sampai malam, parkir juga aman karena ada pak Satpam",8 tahun lalu,2025-10-28,neutral
6126,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,satrio jogja,4,"Suassana diluar sangat nyaman, walaupun siang hari tapi terasa sejuk, banyak tempat buat Hotspot area, banyak stop kontaknya juga. Namun internetnya kurang begita cepat dalam mengakses data, jadi harus sabar sabar saja hehe. Disini enak buat ngerjaiin tugas sekolah, kuliah, skripsi, atau pekerjaan kantor.",6 tahun lalu,2025-10-28,neutral
6127,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Lethycia Rachel,5,"Tempatnya sangat nyaman untuk membaca berjam-jam. Cocok untuk tempat diskusi atau belajar bersama juga. Banyak tempat duduk dan di lantai dua ada area bacaan khusus anak. Fasilitas internet, baik komputer dan WiFi juga ada. Ada juga fasilitas untuk difabel. Buku yang disediakan juga cukup lengkap untuk referensi tugas. Mungkin lebih bagus lagi kalau koleksi novel Indonesia dan terjemahan diperbanyak lagi karena sudah banyak buku-buku baru yang sudah terbit. Sering banget kesini untuk pinjam buku. Maksimal pinjang dua buku untuk waktu seminggu. Bisa diperpanjang sekali. Proses pembuatan kartu anggota juga cepat. Tinggal masukan formulir, foto, ditunggu sebentar udah jadi. Di luar gedung juga disediakan tempat panjang untuk membaca diluar atau mengerjakan tugas dengan laptop, ada stop contact juga.",7 tahun lalu,2025-10-28,neutral
6128,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ifa Anzalna Mufitasari,5,Tempatnya bagus. Bersih juga. Karyawannya ramah-ramah. Lumayan lengkap tempatnya. Wifi oke. Recomended buat kalian yang pen baca atau pinjam buku terutama buat pelajar dan mahasiswa. Coba aja pasti menyenangkan^^,4 tahun lalu,2025-10-28,neutral
6129,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Umi,5,"Tempatnya tenang, bersih, sejuk, nyaman banget buat dipake baca, nugas, atau wifian

Sebelum covid bisa nugas di dalem perpus sampe jam 9 malem, semenjak ada covid cuma bisa di perpus sampe jam 6 sore

Koleksinya lumayan yaa, meski gak yg banyak banget gitu, bisa coba cek sendiri kesini yaa

Akses nya gampang, soalnya ada di pinggir jalan raya",4 tahun lalu,2025-10-28,neutral
6130,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Yesi Aulana,5,"Sukaaa bngttt kesini, tempatnya nyaman, pelayanan okeee.",2 minggu lalu,2025-10-28,neutral
6131,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ananda Sevma,5,"Bisa pinjam buku, bisa baca buku di tempat.",4 bulan lalu,2025-10-28,neutral
6132,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ade Kusumastuti,5,"Ke perpus kota, paling sering di outdoor nyaaa 💻
Jogja yg panasnya cetar tetep berasa kena angin sepoi2 kalo dimari.
Bisa sambil nyotooh pula. Mantaapp 👍 …",Diedit setahun lalu,2025-10-28,neutral
6133,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Sugiura Tadayoshi,5,"Pelayanan yang baik, dimulai dari sekuriti hingga karyawannya ramah dalam memberikan informasi. Koleksi buku cukup memadai untuk sekedar mencari referensi yang umum. Terdapat fasilitas akses wifi hotspot yang dapat diakses secara gratis. Tempatnya tertata dan terjaga kebersihannya, hanya saja ruang baca untuk pengunjung sedikit terasa sempit. Selama masa pandemi covid perpustakaan menerapkan prosedur dan tata aturan sesuai dengan protokol kesehatan, dan hanya buka hingga tengah hari.",Diedit 2 tahun lalu,2025-10-28,negative
6134,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Rhea Ramadhanti,4,"Berharap bisa lebih lama bukanya atau bahkan 24 jam, karena tempatnya benar-benar tenang untuk membaca dan belajar. Tidak kedengaran bising walaupun diluar ada jalan raya.

Pilihan bukunya juga sangat beragam, semoga bisa mengunjungi Perpustakaan Kota Yogyakarta lagi! 💗💗💗",3 tahun lalu,2025-10-28,neutral
6135,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Cintantyo Yosi,5,Siapa hayo yang masih takut ke perpustakaan?. Nah kalau datang ke sini ngak bakal takut karena tempatnya asik dan modern. Pastinya ada banyak buku yang bisa dipinjam dan ada free wifi yang bisa digunakan juga,2 tahun lalu,2025-10-28,negative
6136,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Irham Arista,5,"Perpustakan kota jogja sangat bagus untuk di kunjungi ketika mengerjakan tugas, terdapat beberapa fasilitas seperti wifi, tempat belajar outdor, kantin dan mushola",7 tahun lalu,2025-10-28,negative
6137,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Tontowi Prasetyo,5,Tempat yang nyaman untuk mengerjakan tugas atau pekerjaan. Selain untuk mencari referensi tentunya. Gazebo buka sampai malam. Untuk mengakses wifi bisa meminta username dan password di front desk. Hanya saja biasanya ramai. Ada angkringan yang menyediakan makanan. Musholla ada di luar bangunan. Berada di pojok belakang bangunan utama,6 tahun lalu,2025-10-28,negative
6138,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Umi N. Triana,5,"Fasilitas mantap, wifi, indoor & outdoor, ada kantin, free parkir, dan yang pasti buka sampai malam. Dekat dengan toko buku besar seperti togamas dan gramedia tinggal jalan kaki sebentar. Deket kafe juga. Oke!",Diedit 3 bulan lalu,2025-10-28,negative
6139,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Windu Suryono,3,Wifi gratis adalah alasan 4 dari 5 orang yg datang kesini. Walaupun lemot.,8 tahun lalu,2025-10-28,neutral
6140,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Risky Efriliani,5,"Langganan minjem buku dari jaman SMA sampe kuliah, buat nyari referensi, dll. Semoga segera buka sampe malem lagi ya min ☺✨",setahun lalu,2025-10-28,negative
6141,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Eduuu,5,"Perpustakaan Yogya ini sudah dilengkapi dengan fasilitas yang cukup memadai apalagi untuk generasi milennials yang cenderung selalu membutuhkan akses internet, disini disediakan free wifi dan cukup banyak spot untuk membaca. Mungkin sekedar saran untuk colokan agar ditambah demi menunjang pelayanan yg sudah sangat baik. 👍 …",6 tahun lalu,2025-10-28,negative
6142,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,AMALINA RUSDI,5,"Salah satu dari sekian banyak poto yg sudah di abadikan oleh pengunjung di masa New Normal. Yaps, ini adalah Perpustakaan Kota guys, mau masuk antri dulu ☺ jangan lupa tetap patuhi protokol kesehatan demi keselamatan bersama. Pakai masker, jaga jarak dan cuci tangan 😎

Open Hours: 09.00 - 18.00 (kalo rada molor buka nya di maklumi guys, karena perlu seprot sana sini dulu) 😅

Lokasi: Perpustakaan Kota (Google Maps)",4 tahun lalu,2025-10-28,neutral
6143,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Mei Pritangguh,5,"Kota Pelajar tergambar dari sini, hingga larut malam pun, perpus masih ramai, tersedia air minum dan angkringan, tak perlu khawatir perut keroncongan/kantong jebol",6 tahun lalu,2025-10-28,negative
6144,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Bagus Arif A,2,"Tempat nya nyaman hanya saja tidak ada wifi di lantai 2/3 bahkan 1 katanya sedang trouble, mohon untuk di perbaiki infrastruktur nya terimakasih",8 bulan lalu,2025-10-28,neutral
6145,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Existensa Pratiwi,4,"Secara keseluruhan tempatnya bagus. Sayangnya petugasnya nggak solutif, meskipun tetep informatif. Kepekaan petugasnya kurang. Perpusnya agak kecil karena di tingkat kab/kota. Bukunya lumayan lengkap meskipun beberapa yang Best seller belum ada. Tempatnya bersih dan rapi. Ada ruang diskusi juga. Terdiri dari dua lantai. Ada ruangan indoor dan outdoor. Bisa Internet gratis. Toilet bersih. Parkirnya sempit banget untuk motor, hampir selalu penuh dan susah nyari ruang. Untuk mobil biasanya ngambil bahu jalan.",5 tahun lalu,2025-10-28,negative
6146,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Kris Mheilda Setiawati (Ida Mandalawangi),5,"Perpustakaan kota Jogja nyaman untuk belajar. Tidak terlalu besar tapi koleksi bukunya cukup lengkap, cara meminjam juga tidak ribet. Tersedia air minum gratis, ada angkringan di halaman depan sangat nyaman. 😊 …",6 tahun lalu,2025-10-28,negative
6147,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Indie Soewarno1,3,"Lemari penitipan barang sharing. Nggak disediakan gembok. For a public library, it's kinda weird and dissapointing. Kan repot banget kalau kebetulan bawa banyak barang berharga dan jujur nggak tau alesannya apa. Semoga kedepannya ada solusi lebih baik.",5 tahun lalu,2025-10-28,neutral
6148,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Reni Kusumadana,5,"Cozy place for having discuss here with your group. There many book that you can read.
Ada dua lantai, lantai atas dapat untuk diskusi, dibawah bisa untuk membaca dan belajar. Terdapat tempat parkir (gratis), diluar ruang juga terdapat gazebo untuk diskusi atau sekedar belajar, ada colokan juga.",6 tahun lalu,2025-10-28,neutral
6149,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,dewi mariyati,5,"Adem, banyak bukunya. Parkir lumayan luas, koneksi internet lancar jaya dan freee",7 tahun lalu,2025-10-28,negative
6150,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Maryam May,4,"Cocok banget buat yang suka baca novel, koleksi novelnya banyak. Cocok juga buat ngerjain tugas. Cuma tempatnya sempit banget, dan colokannya terbatas. :3",5 tahun lalu,2025-10-28,neutral
6151,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Meinetri,5,Sudah menerapkan prokes dengan baik. Di bangku outdoor maksimal satu kursi untuk satu orang. Sebelum masuk pun diberitahu jam tutupnya.,4 tahun lalu,2025-10-28,neutral
6152,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,muhammad alimudin,5,Perpustakaan kota Jogja.. adalah salah satu perpustakaan yang di sediakan oleh pemerintah provinsi DIY. Perpustakaan ini berada di tengah kota mudah untuk di jangkau. koleksi bukunya lengkap. Pelayanannya ramah-ramah. Dan banyak tempat untuk kita membaca ataupun belajar. Dan di perpustakaan ini juga menyediakan WiFi gratis bagi para pengunjung.. ini adalah foto salah satu ruangan yang ada di perpustakaan kota Jogja yaitu ruangan Raisa (ruangan diskusi bersama) ruangan ini di peruntukan untuk mereka yang ingin belajar kelompok dan ingin berdiskusi...,7 tahun lalu,2025-10-28,neutral
6153,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Muhammad Arsyad Abdullah,5,"Tempat yang pas untuk ngerjain tugas. Seluruh fasilitas pendukung ada, dan semua bisa disesuaikan dengan kebutuhan. Saran untuk buku bisa lebih diperlengkap lagi, mgkin di bagian novel, krn kerap novel yg ingin saya cari tidak ditemukan disini, bisa itu dari jumlah eksemplar maupun judul buku itu sendiri",6 tahun lalu,2025-10-28,negative
6154,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Wahyu Lestariningsih,1,"Area publik tetapi tidak boleh untuk publik, area terbuka yg TERBATAS. Mungkin bisa tambah pagar yg rapat agar seteril duduk di taman pun tidak bisa nggih !?",8 bulan lalu,2025-10-28,negative
6155,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Teguh Wijaksono,4,Dah ga bisa nugas tengah malam lagi disini :(,3 bulan lalu,2025-10-28,neutral
6156,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Abdurrochman,5,Seru banget,4 bulan lalu,2025-10-28,neutral
6157,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,ahmad haidar,5,Public space yang nyaman dan koleksi buku-bukunya beragam nan menarik,6 bulan lalu,2025-10-28,negative
6158,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,JUNA LAROS,5,Tempat yg sangat bagus untuk mencari referensi dan menumbuhkan minat baca sejak dini pada anak kita,3 tahun lalu,2025-10-28,negative
6159,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Jannaty17_,5,"Kesini setelah perpustakaan nya udah diperbaiki dan kerenn bangettt coy!

Ada 3 lante, dan cozy bangett buat nugasss!

Yooshh, kerennn parahh!",7 bulan lalu,2025-10-28,neutral
6160,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Agustina Purwantini,4,Cukup nyaman dan koleksi buku lumayan beragam.,3 tahun lalu,2025-10-28,neutral
6161,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,miftahul huda,5,"tampilan ruang yg bersih dan nyaman, koleksi menarik dan cukup banyak semakin memanjakan pilihan pemustaka segala kalangan😁😁 …",6 tahun lalu,2025-10-28,neutral
6162,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,desy anggraeni,5,"Tempat oke, wifi dan buku-buku bagus. Semua gratis",6 tahun lalu,2025-10-28,neutral
6163,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Syihabuddin Amir Shaleh,5,"Perpustakaan yang nyaman dan dengan fasilitas yang lengkap,protokol kesehatan juga ketat 👍👍👍,recommendedd banget pokoknya😉 …",Diedit 3 tahun lalu,2025-10-28,negative
6164,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Paris Pare,4,"Mantap buat wifian, cepet. Bisa wifian sampe jam 12malam, lihat fp facebook untuk update info",6 tahun lalu,2025-10-28,neutral
6165,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Mom Preneur Indonesia,5,Banyak koleksi buku anak. Ada mainan prosotan dan ayunan juga,2 tahun lalu,2025-10-28,neutral
6166,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Bechik Jokja,5,Fasilitas umum yang GRATIS cukup luar biyasa dapat diakses oleh masyarakat dengan jam buka sampe malam. Kebersihan dan keramahan memadai.,8 tahun lalu,2025-10-28,negative
6167,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Andi Alfian,5,Pelayanannya mantep. Koleksi sastranya juga lumayan dibanding perpustakaan kota tempat saya berasal..,3 tahun lalu,2025-10-28,negative
6168,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Rira,4,"Enaknya buat diskusi atau pinjam buku saja ya, karena suasananya cukup ramai. Ada toilet dan musala juga. Di lantai bawah kadang tersedia air minum (galon air), boleh buat isi ulang tumbler. Loker barang diposisikan di luar. Juga tersedia wifi yang bisa diakses di dalam gedung hingga halamannya.

(Update 2022) Sejak pandemi, ada kebijakan baru terkait kuota pengunjung dan jam layanan, jadi enak lagi berlama-lama baca, belajar, atau kerja di sini. Koleksi bukunya cukup up to date. Sering betul nemu buku yang belum begitu lama terbit tapi sudah nangkring di sini.",Diedit 2 tahun lalu,2025-10-28,neutral
6169,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Miftakhul Yazid Fuadi (Miftakhul Yazid Fuadi),5,"Tempat belajar yang nyaman, ada angkringan (berbayar), dan juga free wifi not wife hahaha, rekomended buat mahasiswa...",6 tahun lalu,2025-10-28,neutral
6170,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Abdillah Hanif Maulana,1,Sayang sekali udah ngga buka malam hari. Dulu meja kursi yang di luar bisa dipake 24 jam. Padahal sebelum pandemi dulu jadi tempat yang nyaman buat begadang nugas & belajar. Semoga bisa segera buka malem kaya dulu lagi...,2 tahun lalu,2025-10-28,negative
6171,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Savrina Tanjung Prabandari,5,"Koleksinya cukup lengkap. Satu opsi untuk relaksasi, memperluas wawasan, mengerjakan tugas. Suasananya cukup tenang dan kondusif.
Ada kids' corner yang bagus sekali untuk mengenalkan kecintaan pada pustaka sejak dini. Namun anak2 masih perlu sering2 diingatkan ttg tata tertib dan adab di perpustakaan (seringkali ortunya malah yang tidak sadar dan bicara keras2). Jika memungkinkan, barangkali bisa direkayasa dengan menempatkan kids' corner di ruang terpisah supaya apabila berisik tidak terlalu mengganggu pengunjung lain.
Pembuatan kartu keanggotaan sangat mudah. Sebagian besar buku bisa dipinjam dengan tempo 1 minggu (bisa diperpanjang), dan ada koleksi terbatas yang hanya bisa dibaca di tempat.",2 tahun lalu,2025-10-28,negative
6172,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Dimas Hamas,5,"Tempatnya sangat nyaman berada di samping dinas pariwisata mantap, parkir juga tersedia disini",6 tahun lalu,2025-10-28,neutral
6173,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,isnandar adi sukma,5,"Tempat yg nyaman, free wifi, free parking, koleksi buku yg lengkap..",7 tahun lalu,2025-10-28,positif
6174,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Stefanus Dian Agust Putra Pribadi,2,"Mohon maaf sebelumnya, untuk bagian luar meja yg bundar kebanyakan malah kebanyakan untuk makan besar bukan untuk belajar,internetan,semacam untuk membaca

Padahal disebelahnya sudah disediakan kantin kecil untuk makan besar bukan dimeja bundar

Kecuali bawa air putih atau cemilan untuk membaca,dll silahkan soalnya kalau makan besar dimeja bundar makan tempat duduk bisa 2 sendiri",Diedit 2 tahun lalu,2025-10-28,negative
6175,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Christiana Trijayanti,2,"Lokasi strategis di tengah kota,namun fasilitas penunjang terutama colokan listriknya minimal,di dalam ruang pustaka tdk difasilitasi colokan,di area luar colokannya goyang semua..sedih krn hal kecil seperti itu kurang diperhatikan",2 tahun lalu,2025-10-28,neutral
6176,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Bagus Aji,3,"Bukunya bagus2, lumayan update (untuk kelas perpusda). Kalau pinjam mesti ninggalin KTP , SIM, atau kartu BPJS meskipun udah punya kartu member perpus. Sayang kalau pinjam kunci loker mesti ninggal KTP juga. Agak ribet sih.

Bisa aja nempatin loker tanpa pinjam kunci. Jadi bawaannya ditaruh gitu aja di loker tanpa dikunci. Namun harus cari loker yg kosong dulu. Nah, karena sistemnya begitu, akhirnya banyak yg pilih opsi kedua. Akibatnya kalau mau cari loker kosong mesti dibuka satu2 tuh, dilihat dalemnya ada yg nempatin apa enggak. Kurang praktis menurut saya.

Plusnya koleksi buku, suasana hening, jam bukanya sampai sore, petugas ramah dan disediain minum air mineral gratis.",2 tahun lalu,2025-10-28,neutral
6177,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Dyah Ratna Tiaralaksmi,4,"Cukup puas dengan layanan puskot jogja, petugasnya ramah2, wifi cukup lancar, banyak colokan d lt 2 untuk laptopan, serta ber AC. Tersedia jg free air minum di Lantai 1. Tapi sebenarnya masik banyak ruang untuk peningkatan, seperti kursi dan meja yang lebih nyaman baik untuk indoor maupun outdoor. Layout ruangan juga bisa lebih baik lagi. Apabila dilakukan renovasi, tentunya akan pebih maksimal.",6 tahun lalu,2025-10-28,neutral
6178,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Retno Winarni,4,"Perpustakaan kota Jogja ini lokasinya strategis, di Selatan Gramedia Sudirman. Koleksi bukunya terbatas, lumayan kalau hanya mencari bacaan ringan seperti novel. Dua lantai, lantai satu berisi buku untuk dipinjamkan dan meja kursi untuk pengunjung. Ada juga pojok untuk difable netra dan beberapa PC untuk berselancar bagi pengunjung. Tidak tersedia colokan bagi pengunjung di lantai satu ini. Lantai dua lebih dikhususkan untuk anak-anak, agak sempit. Diluar tersedia gazebo dan shelter dilengkapi colokan listrik. Sayang kursinya fixed, lumayan tidak nyaman. Mungkin tujuannya supaya lebih rapi. Ada juga angkringan dengan menu lumayan untuk mengganjal perut. Parkir memadai untuk motor, walaupun seringkali padat. Ada mushola di bagian belakang gedung utama.",6 tahun lalu,2025-10-28,neutral
6179,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Deni Ferdiansyah,5,"Pegawai ramah, tempat nyaman dan sangat cocok buat mahasiswa yang pengen nugas",8 bulan lalu,2025-10-28,negative
6180,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Nandaryani Damastutik058,1,"Kok tutup sementara terus ya, terakhir kesana bulan September awal ya dia masih perbaikan tutup, tapi di maps tulisannya tutup sementara terus, sudah buka belum sih ? Kali aja lupa ganti status buka di maps ?",setahun lalu,2025-10-28,negative
6181,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ririn Anjar,4,"Lengkap, tapi ruangan agak kurang leluasa. Tata letak agak canggung untuk saya yang introvert. Wkwk selalu penuuh.. karena ada WIFInya juga.. parkir agak susah karena sempit. Tapi nyaman dan aman.",2 tahun lalu,2025-10-28,negative
6182,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Bastian Wiandany,5,Mobil tidak disediakan lokasi parkir,5 bulan lalu,2025-10-28,negative
6183,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ismail Official,5,"Tempat yang cocok untuk membaca, berdiskusi, menulis, dan menikmati Wi-Fi gratis",7 tahun lalu,2025-10-28,negative
6184,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ferias Dwi Sembodo,4,"Tempat cukup strategis, fasilitas cukup memadai, terdapar outdoor seat juga, ada fasilitas wifi, kantin, mushola. Bangunan 2 lantai, tas dititipkan loker, di dalam tidak boleh bawa makanan hanya air minum. Sayang di dalam sanngat sedikit tersapat stop kontak, sehingga kurang mendukung untuk bekerja dan mengetik di laptop,",6 tahun lalu,2025-10-28,negative
6185,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,F R Mafaza,4,"Koleksi bukunya sedikit tapi lumayan bervariasi. Ruang koleksi umum ada di bawah, untuk koleksi refrensi ada dilantai 2, dan ruang baca anak juga ada dilantai 2. Wifi ditempat ini lumayan gak lelet, caranya biar bisa wifian kita harus minta id login dan password ke bagian pendaftaran wifi untuk sekali pakai, disebelah tempat daftar hadir tamu dan tempat meminjam kunci loker. Untuk loker barang ada diluar ruangan. Dihalaman ada tempat yang asik buat wifian, dan ada angkringan yang jual berbagai makanan dan minuman. Untuk tempat sholat ada disisi barat perpus. Untuk membaca-baca koleksi kita tidak harus punya kartu anggota tetapi untuk pinjam harus ada kartu anggotanya.",7 tahun lalu,2025-10-28,negative
6186,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Rahmayani Personalassistant,5,"Secinta itu sama perpus kota, tempatnya nyaman adem, makanan di kantin murah, pelayanannya TOP MARKOTOP, wifi kenceng abiisszz. Apalagi admin onlinenya wuedeehh ramah.

Variasi pelayanannya juga kerrenn dipermudah untuk pendatang dan orang asli Jogja. Semoga perpus dikota lain bisa mencontoh perpus kota di Jogja 🤗👍🏻",setahun lalu,2025-10-28,neutral
6187,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,albertus indratno,5,"Ey, guys! Gue mau share nih tentang pengalaman gue sama Perpustakaan Kota Jogja, dan seriusan, mereka asik banget! Gue nggak cuma dapet akses ke buku-buku keren, tapi juga atmosfer yang hangat dan ramah banget. Staffnya di sana bener-bener helpful dan friendly, siap bantu kapan aja. Gue suka banget suasana di sana, berasa kayak lagi main ke rumah temen sendiri. Kalo lo lagi cari tempat nyaman buat baca atau sekadar nongkrong, gue saranin banget ke Perpustakaan Kota Jogja. Pasti bakal jadi tempat favorit lo, deh",Diedit setahun lalu,2025-10-28,neutral
6188,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Anis Safitri,5,"Perpus ternyaman di Jogja. Fasilitas lengkap. Pinjam buku & telat tidak didenda hehe. Saya rasa ini jd manfaat utk saya sbgai mhs yg kadang tdk bisa selesai baca buku dlm waktu cepat. Pembuatan kartu anggota jg gratis. Pelayanan ramah. Koleksi bukunya lengkap. Oiya, saya bbrpa hari lalu mau pakai WiFi tapi agak susah nyambung, apakah memang tidak nyampe ke gazebo luar?",2 tahun lalu,2025-10-28,neutral
6189,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Arichi Reyji,4,"Perpustakaan cukup memadai. Saya suka konsep outdoornya. Wifi lancar, toilet bersih, lantai satu dan lantai dua nyaman, suasana kondusif, pustakawan yang bertugas sangat ramah, informatif dan komunikatif, tidak terlalu luas tapi banyak space, parkiran nyaman dan luas, banyak pohon jadi tidak panas. Saya harap perpustakaan2 bisa buka sampai malam lagi, agar lebih menunjang para pelajar untuk menemukan mood belajarnya.",Diedit 2 tahun lalu,2025-10-28,negative
6190,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ghina Kusumawardhani,5,"Perpustakaan di tengah kota yang bersih dan nyaman. Rekomen buat yang mau nugas atau mengerjakan skripsi karena ada wifi dan gratis.
Ada fasilitas mushola, toilet, dan loker tempat menaruh barang tapi tidak ada gemboknya. Parkiran motor cukup luas, parkiran mobil di sisi pinggir trotoar.
Buku-bukunya juga cukup lengkap. Kalo mau pinjem bisa mengakses katalog online terlebih dahulu supaya lebih cepat. Pembuatan membernya juga online dan sehari jadi.",3 tahun lalu,2025-10-28,negative
6191,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Steffan Rico,5,"Kebersihan dan kenyamanan sangat baik. Toilet dan loker pun bersih. Dan akhir2 ini mengaplikasikan protokol kesehatan dengan physical distancing antar kursi, kaca front desk, dan penggunaan masker. Keamanan dari security dan karyawan sangat baik. Parkir motor cukup. Karyawan2nya sangat ramah dan cukup perhatian. Untuk buku2 yg tersedia juga dapat dilihat melalui website. Wifi kurang cepat, cuman hal itu wajar untuk fasilitas umum yg gratis. Hanya masukkan saja, buku yg ready/sedang dipinjam bisa dikasih keterangan pada website.",5 tahun lalu,2025-10-28,neutral
6192,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ita Yunita,5,"Tempat kerja yang tenang di tengah kota. Sayang, kantinnya udah tutup. Jadi, pastikan sarapan dulu ya karena tidak diperkenan makan di dalam ruang kecuali bawa botol minuman. Ada meja panjang favoritku di lantai 2 karena ketinggannya pas jadi nyaman kalau dipakai kerja.",3 tahun lalu,2025-10-28,neutral
6193,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Insanul Afdal (Kuli ngiklan),4,"Jam buka nya kayak dulu lagi donk kak
Yang sebelum covid
Biar pas pulang ngantor atau kuliah masih bisa baca2
Kalo sekrang mah khusus orang2 gabut doank yg bisa kesana
Jam 4 keatas smpai jam 10 juga buka lagi donk",2 tahun lalu,2025-10-28,neutral
6194,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Amelia Intan,5,"Lumayan lengkap dan ada room khusus anak anak..anak saya sangat senang disana,,,namun sayangnya Tata letaknya terlalu sempit yang anak anak, jadi yang membaca buku dan yang bermain di Playgroundnya jadi satu",2 tahun lalu,2025-10-28,negative
6195,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Kurnia Kartikawati,5,"Beberapa tahun terakhir jadi perpustakaan favorit saya. Ngga terlalu gede  tapi ruaameee buanget.Tapi selalu nyaman kalau nyari literatur atau minjem buku di sini. Mungkin juga karena strategis, jadi gampang dijangkau dari mana pun. Kalau selepas siang  tambah rame karena ada beberapa yang les privat pelajaran di sini.

